ORDER_ID,ORDER DATE,SHIP MODE,CUSTOMER   NAME,SEGMENT,COUNTRY,CITY,STATE,REGION,CATEGORY,SUB-CATEGORY,SALES,QUANTITY,DISCOUNT,PROFIT,PROFIT MARGIN% ,YEAR
US-2017-117037,2017-05-17,First Class,Luke Weiss,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Paper,30.528,8,0.2,9.54,31.25,2017
CA-2018-160801,2018-09-19,Same Day,Frank Gastineau,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,4.842,3,0.7,-3.3894,-70.00,2018
CA-2017-108364,2017-12-19,Standard Class,Barry Pond,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Binders,1.8,5,0.8,-2.88,-160.00,2017
CA-2018-169362,2018-10-12,First Class,Sung Pak,Corporate,United States,Dallas,Texas,Central,Technology,Accessories,39.984,2,0.2,-1.4994,-3.75,2018
CA-2016-127481,2016-12-12,Second Class,Jonathan Doherty,Corporate,United States,Las Vegas,Nevada,West,Office Supplies,Paper,32.4,5,0,15.876,49.00,2016
CA-2016-127481,2016-12-12,Second Class,Jonathan Doherty,Corporate,United States,Las Vegas,Nevada,West,Office Supplies,Paper,97.88,2,0,48.94,50.00,2016
CA-2016-112711,2016-07-12,Standard Class,Fred McMath,Consumer,United States,Amarillo,Texas,Central,Technology,Phones,307.168,4,0.2,30.7168,10.00,2016
US-2016-145121,2016-10-02,Standard Class,Michael Paige,Corporate,United States,Middletown,Connecticut,East,Office Supplies,Binders,26.9,5,0,13.181,49.00,2016
CA-2018-166184,2018-03-24,First Class,Harold Ryan,Corporate,United States,New York City,New York,East,Office Supplies,Envelopes,47.01,3,0,22.0947,47.00,2018
CA-2018-166184,2018-03-24,First Class,Harold Ryan,Corporate,United States,New York City,New York,East,Technology,Phones,469.99,1,0,136.2971,29.00,2018
CA-2018-166184,2018-03-24,First Class,Harold Ryan,Corporate,United States,New York City,New York,East,Furniture,Chairs,207.846,3,0.1,2.3094,1.11,2018
CA-2018-157413,2018-06-01,Standard Class,Barry Weirich,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,324.744,3,0.2,-77.1267,-23.75,2018
CA-2015-143637,2015-03-24,Second Class,Maurice Satty,Consumer,United States,Fresno,California,West,Furniture,Furnishings,40.48,2,0,14.5728,36.00,2015
CA-2016-102260,2016-09-22,Standard Class,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,South,Office Supplies,Labels,12,4,0.2,4.2,35.00,2016
CA-2016-102260,2016-09-22,Standard Class,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,South,Office Supplies,Storage,720.064,4,0.2,-63.0056,-8.75,2016
CA-2016-102260,2016-09-22,Standard Class,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,South,Office Supplies,Storage,25.424,1,0.2,-4.767,-18.75,2016
CA-2016-102260,2016-09-22,Standard Class,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,South,Office Supplies,Art,2.816,2,0.2,0.3168,11.25,2016
CA-2016-102260,2016-09-22,Standard Class,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,South,Office Supplies,Binders,3.204,2,0.7,-2.5632,-80.00,2016
US-2017-137295,2017-01-08,Standard Class,Vivek Sundaresam,Consumer,United States,Raleigh,North Carolina,South,Office Supplies,Binders,30.828,7,0.7,-24.6624,-80.00,2017
US-2017-137295,2017-01-08,Standard Class,Vivek Sundaresam,Consumer,United States,Raleigh,North Carolina,South,Office Supplies,Art,47.616,3,0.2,5.952,12.50,2017
US-2017-137295,2017-01-08,Standard Class,Vivek Sundaresam,Consumer,United States,Raleigh,North Carolina,South,Technology,Phones,108.784,2,0.2,10.8784,10.00,2017
CA-2017-134334,2017-02-14,First Class,Dave Kipp,Consumer,United States,Clinton,Maryland,East,Office Supplies,Paper,4.77,1,0,2.1465,45.00,2017
CA-2017-134334,2017-02-14,First Class,Dave Kipp,Consumer,United States,Clinton,Maryland,East,Office Supplies,Art,7.98,3,0,2.0748,26.00,2017
CA-2017-134334,2017-02-14,First Class,Dave Kipp,Consumer,United States,Clinton,Maryland,East,Furniture,Tables,550.431,3,0.3,-47.1798,-8.57,2017
CA-2017-134334,2017-02-14,First Class,Dave Kipp,Consumer,United States,Clinton,Maryland,East,Furniture,Furnishings,10.56,6,0,4.6464,44.00,2017
US-2018-109316,2018-06-08,First Class,Maureen Gastineau,Home Office,United States,Los Angeles,California,West,Furniture,Bookcases,1497.666,2,0.15,140.9568,9.41,2018
US-2018-109316,2018-06-08,First Class,Maureen Gastineau,Home Office,United States,Los Angeles,California,West,Technology,Phones,17.52,2,0.2,-3.504,-20.00,2018
CA-2017-138478,2017-10-21,Second Class,Dennis Pardue,Home Office,United States,North Las Vegas,Nevada,West,Office Supplies,Art,113.22,3,0,29.4372,26.00,2017
CA-2017-138478,2017-10-21,Second Class,Dennis Pardue,Home Office,United States,North Las Vegas,Nevada,West,Office Supplies,Paper,35.88,6,0,17.5812,49.00,2017
CA-2017-138478,2017-10-21,Second Class,Dennis Pardue,Home Office,United States,North Las Vegas,Nevada,West,Office Supplies,Binders,4535.976,3,0.2,1644.2913,36.25,2017
CA-2018-150469,2018-01-26,Standard Class,Caroline Jumper,Consumer,United States,San Francisco,California,West,Office Supplies,Fasteners,11.84,8,0,5.6832,48.00,2018
CA-2018-152436,2018-12-08,Second Class,Carl Weiss,Home Office,United States,Cranston,Rhode Island,East,Office Supplies,Storage,592.74,6,0,160.0398,27.00,2018
CA-2017-169334,2017-10-21,Second Class,Giulietta Weimer,Consumer,United States,Jackson,Tennessee,South,Office Supplies,Storage,111.672,9,0.2,6.9795,6.25,2017
US-2015-115413,2015-08-26,Standard Class,Paul Prost,Home Office,United States,Newark,Delaware,East,Office Supplies,Art,8.64,3,0,2.5056,29.00,2015
US-2015-115413,2015-08-26,Standard Class,Paul Prost,Home Office,United States,Newark,Delaware,East,Technology,Accessories,149.97,3,0,52.4895,35.00,2015
CA-2015-125150,2015-05-16,Standard Class,Pauline Webber,Corporate,United States,Los Angeles,California,West,Furniture,Chairs,232.88,5,0.2,17.466,7.50,2015
CA-2016-127327,2016-02-03,Standard Class,Pauline Webber,Corporate,United States,Rome,New York,East,Furniture,Chairs,90.882,1,0.1,15.147,16.67,2016
CA-2018-117114,2018-10-31,Standard Class,Craig Yedwab,Corporate,United States,Chicago,Illinois,Central,Technology,Phones,508.768,4,0.2,38.1576,7.50,2018
CA-2018-117114,2018-10-31,Standard Class,Craig Yedwab,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Envelopes,9.912,3,0.2,3.2214,32.50,2018
CA-2016-137302,2016-04-26,Standard Class,Bart Watters,Corporate,United States,San Diego,California,West,Furniture,Chairs,63.936,3,0.2,6.3936,10.00,2016
CA-2016-137302,2016-04-26,Standard Class,Bart Watters,Corporate,United States,San Diego,California,West,Office Supplies,Art,59.52,3,0,15.4752,26.00,2016
CA-2016-137302,2016-04-26,Standard Class,Bart Watters,Corporate,United States,San Diego,California,West,Technology,Phones,311.976,3,0.2,38.997,12.50,2016
CA-2016-137302,2016-04-26,Standard Class,Bart Watters,Corporate,United States,San Diego,California,West,Office Supplies,Binders,50.352,3,0.2,17.6232,35.00,2016
CA-2017-112382,2017-05-09,Standard Class,Mick Brown,Consumer,United States,Houston,Texas,Central,Technology,Phones,19.136,2,0.2,1.9136,10.00,2017
CA-2016-128958,2016-01-24,Standard Class,Cyra Reiten,Home Office,United States,West Palm Beach,Florida,South,Office Supplies,Art,13.12,5,0.2,2.132,16.25,2016
CA-2016-106257,2016-04-13,Second Class,Eugene Barchas,Consumer,United States,Los Angeles,California,West,Furniture,Tables,241.568,2,0.2,-15.098,-6.25,2016
CA-2016-106257,2016-04-13,Second Class,Eugene Barchas,Consumer,United States,Los Angeles,California,West,Technology,Phones,479.92,2,0.2,41.993,8.75,2016
CA-2016-149083,2016-09-25,Standard Class,Sally Hughsby,Corporate,United States,Seattle,Washington,West,Furniture,Chairs,307.136,4,0.2,-11.5176,-3.75,2016
CA-2016-149083,2016-09-25,Standard Class,Sally Hughsby,Corporate,United States,Seattle,Washington,West,Office Supplies,Labels,12.6,2,0,5.796,46.00,2016
CA-2016-149083,2016-09-25,Standard Class,Sally Hughsby,Corporate,United States,Seattle,Washington,West,Technology,Accessories,159.98,2,0,57.5928,36.00,2016
US-2015-137869,2015-03-28,Standard Class,Christina VanderZanden,Consumer,United States,Des Moines,Iowa,Central,Office Supplies,Envelopes,6.12,3,0,2.8764,47.00,2015
US-2015-137869,2015-03-28,Standard Class,Christina VanderZanden,Consumer,United States,Des Moines,Iowa,Central,Furniture,Tables,1184.72,4,0,106.6248,9.00,2015
CA-2017-116603,2017-07-17,Standard Class,Annie Thurman,Consumer,United States,New York City,New York,East,Office Supplies,Appliances,45.96,2,0,13.788,30.00,2017
CA-2015-158470,2015-04-19,Second Class,Allen Goldenen,Consumer,United States,Arlington,Virginia,South,Office Supplies,Binders,58.05,3,0,26.703,46.00,2015
CA-2015-158470,2015-04-19,Second Class,Allen Goldenen,Consumer,United States,Arlington,Virginia,South,Office Supplies,Paper,71.28,11,0,34.2144,48.00,2015
US-2018-123834,2018-07-21,Standard Class,Gene McClure,Consumer,United States,Pharr,Texas,Central,Furniture,Tables,124.404,4,0.3,-21.3264,-17.14,2018
CA-2016-125976,2016-09-27,Standard Class,Jamie Kunitz,Consumer,United States,Arlington,Virginia,South,Office Supplies,Paper,154.9,5,0,69.705,45.00,2016
CA-2016-125976,2016-09-27,Standard Class,Jamie Kunitz,Consumer,United States,Arlington,Virginia,South,Technology,Phones,1871.88,12,0,561.564,30.00,2016
CA-2017-128706,2017-02-27,Standard Class,Don Weiss,Consumer,United States,Houston,Texas,Central,Furniture,Furnishings,16.192,2,0.6,-6.8816,-42.50,2017
CA-2017-104311,2017-05-02,Standard Class,Adam Shillingsburg,Consumer,United States,Irving,Texas,Central,Office Supplies,Storage,18.936,3,0.2,-3.7872,-20.00,2017
CA-2017-104311,2017-05-02,Standard Class,Adam Shillingsburg,Consumer,United States,Irving,Texas,Central,Office Supplies,Storage,12.672,3,0.2,-3.168,-25.00,2017
CA-2017-104311,2017-05-02,Standard Class,Adam Shillingsburg,Consumer,United States,Irving,Texas,Central,Office Supplies,Labels,5.04,2,0.2,1.764,35.00,2017
CA-2015-169649,2015-12-09,Standard Class,Thomas Seio,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Paper,8.448,2,0.2,2.9568,35.00,2015
CA-2015-169649,2015-12-09,Standard Class,Thomas Seio,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Appliances,20.388,2,0.8,-53.0088,-260.00,2015
CA-2016-144890,2016-12-25,Standard Class,Sean Miller,Home Office,United States,Los Angeles,California,West,Office Supplies,Paper,9.96,2,0,4.8804,49.00,2016
CA-2018-135587,2018-12-07,Standard Class,Brosina Hoffman,Consumer,United States,Hattiesburg,Mississippi,South,Office Supplies,Appliances,320.64,4,0,89.7792,28.00,2018
CA-2018-135587,2018-12-07,Standard Class,Brosina Hoffman,Consumer,United States,Hattiesburg,Mississippi,South,Technology,Accessories,52,4,0,23.4,45.00,2018
CA-2015-103429,2015-05-30,First Class,Laurel Workman,Corporate,United States,New York City,New York,East,Office Supplies,Binders,25.584,2,0.2,8.9544,35.00,2015
CA-2015-103429,2015-05-30,First Class,Laurel Workman,Corporate,United States,New York City,New York,East,Technology,Phones,464,5,0,134.56,29.00,2015
CA-2015-103429,2015-05-30,First Class,Laurel Workman,Corporate,United States,New York City,New York,East,Office Supplies,Appliances,235.95,3,0,77.8635,33.00,2015
CA-2015-103429,2015-05-30,First Class,Laurel Workman,Corporate,United States,New York City,New York,East,Office Supplies,Paper,39.96,4,0,17.982,45.00,2015
CA-2018-152261,2018-03-02,Standard Class,Joseph Airdo,Consumer,United States,Cuyahoga Falls,Ohio,East,Office Supplies,Binders,18.528,4,0.7,-12.352,-66.67,2018
CA-2016-142993,2016-10-12,Standard Class,Kelly Andreada,Consumer,United States,Seattle,Washington,West,Technology,Accessories,17.9,2,0,3.401,19.00,2016
CA-2016-142993,2016-10-12,Standard Class,Kelly Andreada,Consumer,United States,Seattle,Washington,West,Office Supplies,Storage,81.96,2,0,0,0.00,2016
CA-2016-143364,2016-07-14,Second Class,Toby Gnade,Consumer,United States,Mesa,Arizona,West,Office Supplies,Storage,272.736,3,0.2,-64.7748,-23.75,2016
CA-2016-143364,2016-07-14,Second Class,Toby Gnade,Consumer,United States,Mesa,Arizona,West,Office Supplies,Paper,18.496,4,0.2,6.7048,36.25,2016
CA-2016-143364,2016-07-14,Second Class,Toby Gnade,Consumer,United States,Mesa,Arizona,West,Furniture,Chairs,441.92,2,0.2,49.716,11.25,2016
CA-2016-143364,2016-07-14,Second Class,Toby Gnade,Consumer,United States,Mesa,Arizona,West,Furniture,Bookcases,127.764,6,0.7,-191.646,-150.00,2016
CA-2015-100972,2015-11-19,Second Class,Dennis Bolton,Home Office,United States,Salt Lake City,Utah,West,Office Supplies,Paper,166.44,3,0,79.8912,48.00,2015
CA-2017-136994,2017-05-27,Standard Class,Lynn Smith,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,13.38,2,0,6.1548,46.00,2017
US-2018-166233,2018-07-03,Standard Class,Michael Oakman,Consumer,United States,Jacksonville,North Carolina,South,Technology,Accessories,24,2,0.2,-2.7,-11.25,2018
CA-2018-122112,2018-09-25,Standard Class,Carol Adams,Corporate,United States,Lakewood,Ohio,East,Office Supplies,Envelopes,24.448,4,0.2,8.8624,36.25,2018
CA-2017-101672,2017-10-03,Standard Class,Daniel Byrd,Home Office,United States,Lake Forest,California,West,Office Supplies,Labels,6.16,2,0,2.9568,48.00,2017
CA-2017-101672,2017-10-03,Standard Class,Daniel Byrd,Home Office,United States,Lake Forest,California,West,Furniture,Chairs,915.136,4,0.2,102.9528,11.25,2017
CA-2017-101672,2017-10-03,Standard Class,Daniel Byrd,Home Office,United States,Lake Forest,California,West,Office Supplies,Paper,8.56,2,0,3.852,45.00,2017
CA-2017-101672,2017-10-03,Standard Class,Daniel Byrd,Home Office,United States,Lake Forest,California,West,Office Supplies,Paper,97.82,2,0,45.9754,47.00,2017
CA-2018-168403,2018-09-09,Standard Class,Damala Kotsonis,Corporate,United States,Portland,Oregon,West,Office Supplies,Paper,31.104,6,0.2,11.2752,36.25,2018
CA-2018-168403,2018-09-09,Standard Class,Damala Kotsonis,Corporate,United States,Portland,Oregon,West,Office Supplies,Appliances,11.176,1,0.2,0.8382,7.50,2018
CA-2016-148705,2016-03-12,Standard Class,Evan Bailliet,Consumer,United States,Charlotte,North Carolina,South,Office Supplies,Labels,5.04,2,0.2,1.764,35.00,2016
CA-2017-160241,2017-11-29,Second Class,Daniel Raglin,Home Office,United States,Aurora,Illinois,Central,Furniture,Furnishings,242.176,4,0.6,-302.72,-125.00,2017
CA-2017-155747,2017-06-14,Standard Class,Jim Sink,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Tables,337.176,2,0.4,-118.0116,-35.00,2017
CA-2018-118017,2018-12-03,Second Class,Lena Cacioppo,Consumer,United States,Thornton,Colorado,West,Office Supplies,Art,13.344,6,0.2,1.0008,7.50,2018
CA-2018-118017,2018-12-03,Second Class,Lena Cacioppo,Consumer,United States,Thornton,Colorado,West,Technology,Accessories,76.752,6,0.2,10.5534,13.75,2018
CA-2018-118017,2018-12-03,Second Class,Lena Cacioppo,Consumer,United States,Thornton,Colorado,West,Technology,Accessories,102.336,8,0.2,14.0712,13.75,2018
CA-2018-118017,2018-12-03,Second Class,Lena Cacioppo,Consumer,United States,Thornton,Colorado,West,Office Supplies,Paper,10.32,2,0.2,3.741,36.25,2018
CA-2018-118017,2018-12-03,Second Class,Lena Cacioppo,Consumer,United States,Thornton,Colorado,West,Office Supplies,Supplies,47.32,7,0.2,5.915,12.50,2018
CA-2018-118017,2018-12-03,Second Class,Lena Cacioppo,Consumer,United States,Thornton,Colorado,West,Furniture,Furnishings,23.376,3,0.2,7.0128,30.00,2018
CA-2018-118017,2018-12-03,Second Class,Lena Cacioppo,Consumer,United States,Thornton,Colorado,West,Furniture,Furnishings,16.72,5,0.2,3.344,20.00,2018
CA-2018-118017,2018-12-03,Second Class,Lena Cacioppo,Consumer,United States,Thornton,Colorado,West,Furniture,Furnishings,16.192,1,0.2,4.6552,28.75,2018
CA-2017-113117,2017-08-16,Standard Class,Jeremy Pistek,Consumer,United States,Davis,California,West,Office Supplies,Paper,32.4,5,0,15.552,48.00,2017
CA-2017-148684,2017-12-25,Standard Class,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,South,Office Supplies,Art,19.89,9,0,5.3703,27.00,2017
CA-2017-148684,2017-12-25,Standard Class,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,South,Technology,Accessories,399.98,2,0,171.9914,43.00,2017
CA-2017-148684,2017-12-25,Standard Class,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,South,Furniture,Furnishings,343.85,5,0,137.54,40.00,2017
CA-2017-148684,2017-12-25,Standard Class,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,South,Office Supplies,Paper,106.32,3,0,49.9704,47.00,2017
CA-2018-125367,2018-07-23,Standard Class,Nathan Mautz,Home Office,United States,New York City,New York,East,Office Supplies,Binders,13.92,3,0.2,4.35,31.25,2018
CA-2018-124744,2018-06-21,Standard Class,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,East,Office Supplies,Binders,82.4,5,0,40.376,49.00,2018
CA-2018-124744,2018-06-21,Standard Class,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,East,Office Supplies,Binders,6.24,2,0,3.0576,49.00,2018
CA-2018-124744,2018-06-21,Standard Class,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,East,Office Supplies,Paper,447.84,8,0,219.4416,49.00,2018
CA-2018-128363,2018-08-13,Standard Class,Dan Campbell,Consumer,United States,Memphis,Tennessee,South,Office Supplies,Appliances,272.048,7,0.2,30.6054,11.25,2018
CA-2018-128363,2018-08-13,Standard Class,Dan Campbell,Consumer,United States,Memphis,Tennessee,South,Office Supplies,Binders,1614.582,6,0.7,-1237.8462,-76.67,2018
CA-2018-128363,2018-08-13,Standard Class,Dan Campbell,Consumer,United States,Memphis,Tennessee,South,Office Supplies,Fasteners,24.32,5,0.2,9.12,37.50,2018
CA-2018-128363,2018-08-13,Standard Class,Dan Campbell,Consumer,United States,Memphis,Tennessee,South,Technology,Accessories,1.584,2,0.2,0.4752,30.00,2018
CA-2018-128363,2018-08-13,Standard Class,Dan Campbell,Consumer,United States,Memphis,Tennessee,South,Furniture,Furnishings,31.984,1,0.2,0,0.00,2018
CA-2018-128363,2018-08-13,Standard Class,Dan Campbell,Consumer,United States,Memphis,Tennessee,South,Office Supplies,Envelopes,14.76,5,0.2,4.797,32.50,2018
CA-2018-128363,2018-08-13,Standard Class,Dan Campbell,Consumer,United States,Memphis,Tennessee,South,Furniture,Chairs,423.648,2,0.2,47.6604,11.25,2018
CA-2016-126669,2016-11-07,Standard Class,Doug O'Connell,Consumer,United States,Houston,Texas,Central,Office Supplies,Paper,76.64,2,0.2,26.824,35.00,2016
US-2016-118766,2016-10-15,Standard Class,Lindsay Shagiari,Home Office,United States,Dallas,Texas,Central,Office Supplies,Envelopes,4.464,1,0.2,1.674,37.50,2016
US-2016-118766,2016-10-15,Standard Class,Lindsay Shagiari,Home Office,United States,Dallas,Texas,Central,Office Supplies,Binders,3.96,10,0.8,-6.93,-175.00,2016
CA-2017-112585,2017-07-30,First Class,Rob Williams,Corporate,United States,San Francisco,California,West,Office Supplies,Appliances,715.64,2,0,178.91,25.00,2017
CA-2017-149762,2017-12-03,Standard Class,Roger Demir,Consumer,United States,Morgan Hill,California,West,Furniture,Tables,268.704,3,0.2,6.7176,2.50,2017
CA-2017-149762,2017-12-03,Standard Class,Roger Demir,Consumer,United States,Morgan Hill,California,West,Office Supplies,Art,21.92,8,0,5.9184,27.00,2017
CA-2017-149762,2017-12-03,Standard Class,Roger Demir,Consumer,United States,Morgan Hill,California,West,Office Supplies,Storage,48.72,3,0,7.308,15.00,2017
CA-2017-149762,2017-12-03,Standard Class,Roger Demir,Consumer,United States,Morgan Hill,California,West,Furniture,Bookcases,205.666,2,0.15,-12.098,-5.88,2017
CA-2017-167605,2017-04-28,Second Class,Rob Beeghly,Consumer,United States,Saint Charles,Illinois,Central,Furniture,Furnishings,30.344,2,0.6,-31.8612,-105.00,2017
US-2018-105697,2018-08-25,First Class,Joe Elijah,Consumer,United States,Cleveland,Ohio,East,Office Supplies,Storage,25.696,2,0.2,1.9272,7.50,2018
CA-2018-165323,2018-06-17,Standard Class,Steven Roelle,Home Office,United States,New York City,New York,East,Technology,Machines,3404.5,5,0,1668.205,49.00,2018
CA-2018-165323,2018-06-17,Standard Class,Steven Roelle,Home Office,United States,New York City,New York,East,Technology,Accessories,101.34,3,0,8.1072,8.00,2018
CA-2016-110891,2016-11-20,Standard Class,Phillina Ober,Home Office,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,344.372,4,0.3,-93.4724,-27.14,2016
CA-2018-100783,2018-09-04,Second Class,Julie Kriz,Home Office,United States,Garland,Texas,Central,Office Supplies,Art,30.384,1,0.2,3.798,12.50,2018
CA-2016-152513,2016-07-04,Second Class,Julie Prescott,Home Office,United States,San Diego,California,West,Office Supplies,Binders,22.848,2,0.2,7.4256,32.50,2016
CA-2018-139822,2018-09-15,Standard Class,Dean percer,Home Office,United States,Waterbury,Connecticut,East,Office Supplies,Storage,38.62,2,0,10.8136,28.00,2018
CA-2018-139822,2018-09-15,Standard Class,Dean percer,Home Office,United States,Waterbury,Connecticut,East,Technology,Accessories,59.98,2,0,10.7964,18.00,2018
CA-2018-107713,2018-03-13,Standard Class,Joy Bell-,Consumer,United States,Columbia,Maryland,East,Office Supplies,Binders,174.3,3,0,81.921,47.00,2018
CA-2018-134096,2018-09-24,Standard Class,Paul Prost,Home Office,United States,Hollywood,Florida,South,Technology,Phones,383.96,5,0.2,38.396,10.00,2018
CA-2018-134096,2018-09-24,Standard Class,Paul Prost,Home Office,United States,Hollywood,Florida,South,Office Supplies,Binders,15.57,3,0.7,-11.418,-73.33,2018
CA-2017-125843,2017-08-13,First Class,Roy Französisch,Consumer,United States,Springfield,Virginia,South,Office Supplies,Binders,22.32,4,0,10.7136,48.00,2017
CA-2017-125843,2017-08-13,First Class,Roy Französisch,Consumer,United States,Springfield,Virginia,South,Office Supplies,Labels,103.6,7,0,51.8,50.00,2017
CA-2018-120404,2018-11-20,Second Class,Katharine Harms,Corporate,United States,New York City,New York,East,Technology,Accessories,2.97,3,0,1.3365,45.00,2018
CA-2018-120404,2018-11-20,Second Class,Katharine Harms,Corporate,United States,New York City,New York,East,Technology,Phones,569.99,1,0,170.997,30.00,2018
CA-2018-120404,2018-11-20,Second Class,Katharine Harms,Corporate,United States,New York City,New York,East,Furniture,Furnishings,50.97,3,0,9.1746,18.00,2018
CA-2018-167549,2018-07-25,First Class,Evan Minnotte,Home Office,United States,Dallas,Texas,Central,Furniture,Tables,298.116,6,0.3,-4.2588,-1.43,2018
CA-2017-120082,2017-03-25,Second Class,Damala Kotsonis,Corporate,United States,New York City,New York,East,Office Supplies,Art,59.52,3,0,17.856,30.00,2017
US-2017-168095,2017-07-15,Standard Class,Mark Cousins,Corporate,United States,Portland,Oregon,West,Furniture,Chairs,230.28,3,0.2,23.028,10.00,2017
US-2017-168095,2017-07-15,Standard Class,Mark Cousins,Corporate,United States,Portland,Oregon,West,Office Supplies,Paper,105.52,5,0.2,34.294,32.50,2017
CA-2018-166093,2018-08-17,Standard Class,Rick Wilson,Corporate,United States,Brentwood,California,West,Office Supplies,Envelopes,23.36,2,0,11.68,50.00,2018
CA-2018-166093,2018-08-17,Standard Class,Rick Wilson,Corporate,United States,Brentwood,California,West,Technology,Phones,71.976,3,0.2,8.997,12.50,2018
CA-2018-166093,2018-08-17,Standard Class,Rick Wilson,Corporate,United States,Brentwood,California,West,Office Supplies,Paper,8.56,2,0,3.852,45.00,2018
CA-2018-166093,2018-08-17,Standard Class,Rick Wilson,Corporate,United States,Brentwood,California,West,Office Supplies,Binders,13.92,3,0.2,4.872,35.00,2018
CA-2018-166093,2018-08-17,Standard Class,Rick Wilson,Corporate,United States,Brentwood,California,West,Office Supplies,Appliances,2518.29,9,0,654.7554,26.00,2018
CA-2018-166093,2018-08-17,Standard Class,Rick Wilson,Corporate,United States,Brentwood,California,West,Office Supplies,Storage,540.57,3,0,140.5482,26.00,2018
CA-2018-166093,2018-08-17,Standard Class,Rick Wilson,Corporate,United States,Brentwood,California,West,Office Supplies,Binders,221.056,8,0.2,77.3696,35.00,2018
CA-2017-146325,2017-12-14,First Class,David Smith,Corporate,United States,San Diego,California,West,Furniture,Chairs,81.424,2,0.2,-9.1602,-11.25,2017
CA-2017-146325,2017-12-14,First Class,David Smith,Corporate,United States,San Diego,California,West,Office Supplies,Storage,134.8,10,0,35.048,26.00,2017
CA-2018-134194,2018-12-25,Standard Class,Guy Armstrong,Consumer,United States,Dallas,Texas,Central,Office Supplies,Binders,39.582,9,0.8,-59.373,-150.00,2018
CA-2018-134194,2018-12-25,Standard Class,Guy Armstrong,Consumer,United States,Dallas,Texas,Central,Office Supplies,Supplies,44.688,7,0.2,5.0274,11.25,2018
CA-2018-134194,2018-12-25,Standard Class,Guy Armstrong,Consumer,United States,Dallas,Texas,Central,Office Supplies,Art,31.744,2,0.2,2.3808,7.50,2018
CA-2018-134194,2018-12-25,Standard Class,Guy Armstrong,Consumer,United States,Dallas,Texas,Central,Office Supplies,Binders,40.98,5,0.8,-65.568,-160.00,2018
CA-2018-134194,2018-12-25,Standard Class,Guy Armstrong,Consumer,United States,Dallas,Texas,Central,Office Supplies,Binders,3.168,3,0.8,-5.0688,-160.00,2018
CA-2015-131009,2015-03-01,Standard Class,Shahid Collister,Consumer,United States,El Paso,Texas,Central,Office Supplies,Fasteners,18.84,5,0.2,-3.5325,-18.75,2015
CA-2015-131009,2015-03-01,Standard Class,Shahid Collister,Consumer,United States,El Paso,Texas,Central,Furniture,Chairs,362.25,6,0.3,0,0.00,2015
CA-2015-131009,2015-03-01,Standard Class,Shahid Collister,Consumer,United States,El Paso,Texas,Central,Furniture,Furnishings,63.552,6,0.6,-34.9536,-55.00,2015
CA-2015-131009,2015-03-01,Standard Class,Shahid Collister,Consumer,United States,El Paso,Texas,Central,Office Supplies,Storage,129.552,3,0.2,-22.6716,-17.50,2015
CA-2016-145814,2016-11-19,Standard Class,Katherine Ducich,Consumer,United States,New York City,New York,East,Office Supplies,Binders,5.984,2,0.2,2.244,37.50,2016
CA-2016-145814,2016-11-19,Standard Class,Katherine Ducich,Consumer,United States,New York City,New York,East,Technology,Phones,861.76,4,0,249.9104,29.00,2016
CA-2015-138359,2015-04-01,Standard Class,Katharine Harms,Corporate,United States,Revere,Massachusetts,East,Office Supplies,Storage,66.96,4,0,2.6784,4.00,2015
CA-2015-138359,2015-04-01,Standard Class,Katharine Harms,Corporate,United States,Revere,Massachusetts,East,Office Supplies,Binders,6.24,2,0,3.0576,49.00,2015
CA-2018-131807,2018-10-05,Standard Class,Greg Guthrie,Corporate,United States,Chico,California,West,Furniture,Chairs,435.168,4,0.2,-59.8356,-13.75,2018
CA-2018-131807,2018-10-05,Standard Class,Greg Guthrie,Corporate,United States,Chico,California,West,Office Supplies,Fasteners,14.9,5,0,6.854,46.00,2018
CA-2018-131807,2018-10-05,Standard Class,Greg Guthrie,Corporate,United States,Chico,California,West,Office Supplies,Appliances,15.8,4,0,4.108,26.00,2018
CA-2018-131807,2018-10-05,Standard Class,Greg Guthrie,Corporate,United States,Chico,California,West,Furniture,Furnishings,72.9,5,0,26.973,37.00,2018
